account_id,name,risk_score,dpd,total_debt,due_date,loan_type,region,last_payment_date,payment_frequency,partial_payments_count,payment_channel,last_contact_channel,response_time_avg,bot_interaction_score,call_pickup_rate,occupation_type,region_income_level,loan_purpose,stage_last_contacted,touchpoints_count,recommended_next_action,age,monthly_income,last_payment_days_ago,contact_channel,response_behavior,risk_level,dpd_bucket,income_level,ai_risk_score,last_contact_date,recovered
ACCT02929,User_2929,4.106236115124369,0,88797.99547927397,2025-08-04,Credit Card,South,2025-06-02,Monthly,5,LINE,Phone,26,0.77,0.03,Unemployed,Low,Investment,Stage 0,4,Send SMS,40,14051.854927531425,66,SMS,Slow,Low,0–7,Low,0.9062744636579382,2025-06-24,0
ACCT02930,User_2930,2.3908993712304367,15,98184.50330623452,2025-06-20,Personal Loan,Northeast,2025-05-29,Irregular,3,BankBranch,Phone,3,0.47,0.98,Freelancer,Low,Emergency,Stage 0,9,Escalate,34,24844.589580724627,79,None,Responsive,High,8–30,Mid,0.630307904161607,2025-07-06,1
ACCT02931,User_2931,1.918309184993793,4,29502.836582926935,2025-07-06,SME Loan,Northeast,2025-05-17,Weekly,4,LINE,Phone,42,0.28,0.22,Unemployed,Low,Emergency,Stage 2,8,Call,59,13664.49375154954,32,None,Responsive,Low,0–7,Low,0.7621653433268838,2025-07-09,1
ACCT02932,User_2932,0.0,3,35227.07020568751,2025-07-05,Car Loan,South,2025-05-25,Monthly,1,BankBranch,Phone,23,0.9,0.41,Business Owner,High,Emergency,Stage 1,6,Send SMS,44,37411.68303776514,31,LINE,Slow,Low,0–7,Mid,0.7069187001567664,2025-06-18,0
ACCT02933,User_2933,0.0,25,25893.565511129163,2025-07-16,SME Loan,Northeast,2025-06-19,Weekly,4,BankBranch,Email,32,0.6,0.35,Freelancer,Low,Consumption,Stage 0,9,Call,37,75085.74458044194,79,None,Responsive,High,8–30,High,0.9665070410863674,2025-06-14,0
ACCT02934,User_2934,2.2406011164755055,10,48090.37897273682,2025-07-11,SME Loan,Central,2025-06-08,Irregular,2,LINE,Email,52,0.85,0.28,Unemployed,High,Consumption,Stage 0,10,Call,47,71106.51015978717,37,SMS,Responsive,Medium,8–30,High,0.9072033626165603,2025-06-28,1
ACCT02935,User_2935,2.2120935850595886,5,10588.72067398691,2025-07-21,Home Loan,Northeast,2025-06-01,Monthly,2,BankBranch,Phone,58,0.63,0.23,Salaried,High,Emergency,Stage 2,6,Call,43,50509.96284680953,16,None,Responsive,Low,0–7,High,0.6462061301309519,2025-07-08,1
ACCT02936,User_2936,3.025341351501964,11,57513.149745037204,2025-06-16,SME Loan,North,2025-06-03,Weekly,4,MobileApp,Email,64,0.93,0.05,Unemployed,Low,Emergency,Stage 2,8,LINE Bot,54,31367.253905803474,31,LINE,Ignored,Medium,0–7,Mid,0.5769916906209324,2025-07-05,1
ACCT02937,User_2937,0.0,32,81119.47902633373,2025-06-11,Personal Loan,Northeast,2025-05-21,Weekly,0,ATM,Email,26,0.19,0.7,Unemployed,Medium,Emergency,Stage 1,5,Send SMS,20,46192.228034964006,26,SMS,Ignored,Low,8–30,High,0.595628600680978,2025-07-13,1
ACCT02938,User_2938,0.4909026892793058,20,59287.5434263512,2025-07-04,SME Loan,South,2025-06-02,Weekly,1,BankBranch,Phone,1,0.05,0.11,Unemployed,Medium,Investment,Stage 2,8,Escalate,63,74761.97124543546,81,LINE,Ignored,High,8–30,High,0.8483755555862693,2025-06-16,0
ACCT02939,User_2939,0.0,9,73897.30151841496,2025-06-30,Home Loan,North,2025-06-06,Weekly,4,LINE,Email,46,0.07,0.4,Salaried,Low,Investment,Stage 0,7,Send SMS,35,37057.51538654555,31,Voice,Ignored,Low,0–7,Mid,0.6499091649048592,2025-07-10,1
ACCT02940,User_2940,0.06505778787825411,17,61140.922487571996,2025-06-15,Car Loan,North,2025-05-16,Monthly,3,ATM,LINE,68,0.6,0.46,Freelancer,Low,Investment,Stage 1,3,Call,43,40247.148282090515,38,None,Ignored,Low,8–30,High,0.8543074899149264,2025-06-26,1
ACCT02941,User_2941,2.5131410211588943,5,19110.305064879176,2025-06-13,Home Loan,Northeast,2025-06-01,Weekly,0,ATM,Email,21,0.22,0.94,Freelancer,Low,Emergency,Stage 1,5,Call,60,79201.21265260999,76,LINE,Slow,High,0–7,High,0.7605582194671237,2025-07-05,1
ACCT02942,User_2942,0.0,13,16925.8638594673,2025-07-13,Home Loan,Central,2025-05-16,Weekly,4,BankBranch,Phone,68,0.15,0.87,Business Owner,Low,Investment,Stage 0,5,Escalate,23,33576.760226271595,82,SMS,Ignored,High,8–30,Mid,0.6157605673661097,2025-06-27,1
ACCT02943,User_2943,2.0209595904016475,2,99192.54956139375,2025-07-10,SME Loan,Northeast,2025-06-07,Irregular,0,BankBranch,LINE,19,0.04,0.12,Salaried,Medium,Consumption,Stage 1,1,Escalate,48,16572.83675565865,29,Voice,Ignored,High,0–7,Mid,0.6011214890585249,2025-06-24,0
ACCT02944,User_2944,0.028993788004377297,22,15856.911845290524,2025-06-18,Personal Loan,Bangkok,2025-07-04,Monthly,1,BankBranch,LINE,26,0.48,0.18,Freelancer,High,Emergency,Stage 0,1,Call,45,36698.40515590178,14,SMS,Ignored,High,8–30,Mid,0.5288970707511498,2025-06-19,0
ACCT02945,User_2945,1.4181140564431214,4,26606.693534564685,2025-07-30,Credit Card,South,2025-05-22,Monthly,1,BankBranch,Email,69,0.71,0.61,Unemployed,Low,Emergency,Stage 1,2,Call,23,68274.60717252847,16,SMS,Ignored,Medium,8–30,High,0.5782313143832856,2025-07-07,1
ACCT02946,User_2946,0.0,0,48272.503167448594,2025-08-09,Personal Loan,Northeast,2025-05-26,Monthly,1,MobileApp,Phone,63,0.79,0.39,Business Owner,High,Emergency,Stage 2,1,Call,27,71643.33363012256,11,None,Slow,Low,0–7,High,0.6711719366199594,2025-07-13,1
ACCT02947,User_2947,0.8304188992678021,22,41395.850719689144,2025-06-27,Personal Loan,Bangkok,2025-05-27,Weekly,3,LINE,Phone,69,0.88,0.51,Freelancer,Low,Consumption,Stage 1,2,Escalate,25,31465.716567467858,8,LINE,Slow,High,8–30,Mid,0.6324193404722875,2025-07-09,1
ACCT02948,User_2948,0.0,2,93790.5578633747,2025-07-01,Home Loan,Northeast,2025-07-09,Weekly,2,ATM,LINE,8,0.89,0.21,Business Owner,Medium,Emergency,Stage 0,2,Send SMS,37,45611.356676486015,69,SMS,Responsive,Low,0–7,High,0.9961114940561234,2025-06-16,0
ACCT02949,User_2949,0.0,2,39967.25049967942,2025-07-03,Credit Card,North,2025-05-16,Weekly,5,ATM,LINE,46,0.5,0.47,Salaried,High,Consumption,Stage 2,8,Call,41,64078.430619034894,52,Voice,Slow,Low,0–7,High,0.9395164667457713,2025-06-17,0
ACCT02950,User_2950,0.0,29,53994.08722237152,2025-07-23,Personal Loan,Northeast,2025-07-06,Irregular,5,MobileApp,Email,37,0.81,0.74,Unemployed,Medium,Emergency,Stage 1,5,Escalate,31,69426.84127789941,51,Voice,Slow,Low,8–30,High,0.8701771540733779,2025-06-26,1
ACCT02951,User_2951,2.521989033093632,15,80706.5061479299,2025-07-19,Credit Card,South,2025-06-29,Irregular,2,MobileApp,Phone,9,0.59,0.1,Salaried,Medium,Emergency,Stage 1,9,LINE Bot,21,42465.39832988365,51,LINE,Ignored,Medium,8–30,High,0.9116895186617258,2025-06-25,0
ACCT02952,User_2952,2.3348147055290225,17,21453.869417004196,2025-07-10,Home Loan,North,2025-05-31,Monthly,3,MobileApp,Phone,65,0.7,0.48,Unemployed,Medium,Consumption,Stage 1,1,Send SMS,49,72381.34408710052,59,LINE,Ignored,High,8–30,High,0.6095574454442227,2025-06-24,0
ACCT02953,User_2953,1.5133419639321621,24,49871.909276518505,2025-06-19,Credit Card,North,2025-06-28,Irregular,2,MobileApp,LINE,26,0.85,0.14,Business Owner,High,Emergency,Stage 1,7,Send SMS,31,38719.568868614915,0,Voice,Responsive,High,8–30,Mid,0.9645925720172841,2025-07-08,1
ACCT02954,User_2954,3.76201245431876,19,49541.331893593415,2025-07-22,Home Loan,South,2025-06-07,Irregular,2,MobileApp,LINE,4,0.99,0.24,Unemployed,High,Consumption,Stage 0,9,Call,47,15001.089299415062,9,Voice,Slow,Medium,8–30,Low,0.6122043971361466,2025-06-16,0
ACCT02955,User_2955,0.0,26,97198.30561544215,2025-08-05,SME Loan,Central,2025-05-27,Weekly,3,ATM,Email,10,0.26,0.31,Salaried,Medium,Consumption,Stage 0,7,Escalate,45,51705.67046741113,64,None,Responsive,Medium,8–30,High,0.5370407873194866,2025-07-01,1
ACCT02956,User_2956,3.7447263958311163,24,58184.611851159374,2025-07-25,Car Loan,South,2025-05-28,Monthly,2,ATM,Email,45,0.81,0.6,Business Owner,Low,Emergency,Stage 2,6,Send SMS,47,57376.444222579885,31,None,Ignored,Medium,8–30,High,0.9319881504100502,2025-07-02,1
ACCT02957,User_2957,2.6943831285207693,0,19028.828724448325,2025-07-12,Car Loan,Bangkok,2025-05-19,Weekly,4,LINE,LINE,41,0.35,0.21,Freelancer,High,Emergency,Stage 1,3,Escalate,53,22835.29026700229,60,SMS,Responsive,Medium,0–7,Mid,0.8891750374204159,2025-06-28,1
ACCT02958,User_2958,0.0,14,32516.23096589699,2025-08-08,Car Loan,North,2025-06-23,Weekly,5,LINE,Email,4,0.1,0.44,Freelancer,High,Emergency,Stage 1,5,LINE Bot,56,64693.971546859066,78,SMS,Slow,High,8–30,High,0.9531824230920659,2025-07-12,1
ACCT02959,User_2959,2.9112402943658884,21,93501.487755059,2025-07-17,Credit Card,Northeast,2025-07-03,Monthly,2,ATM,LINE,44,0.56,0.37,Business Owner,Low,Emergency,Stage 2,5,Call,51,70944.02292778532,43,Voice,Slow,Low,8–30,High,0.8218262945722269,2025-07-09,1
ACCT02960,User_2960,0.0,2,72384.11152183004,2025-07-11,Home Loan,Bangkok,2025-05-19,Weekly,0,BankBranch,SMS,54,0.1,0.97,Business Owner,High,Investment,Stage 0,10,Escalate,51,40213.99558772939,44,None,Responsive,Medium,0–7,Mid,0.782390881916673,2025-06-21,0
ACCT02961,User_2961,0.0,10,96303.13041324963,2025-07-06,Car Loan,Central,2025-05-12,Weekly,4,LINE,Phone,66,0.49,0.04,Freelancer,Low,Emergency,Stage 2,8,LINE Bot,50,42590.68551750447,42,SMS,Responsive,High,8–30,High,0.6873908309162904,2025-07-11,1
ACCT02962,User_2962,0.0,16,80340.84446902447,2025-06-15,Credit Card,North,2025-07-01,Weekly,0,ATM,SMS,22,0.79,0.11,Salaried,Low,Consumption,Stage 0,3,Escalate,26,27904.6024679001,10,Voice,Slow,Medium,8–30,Mid,0.8227416481598548,2025-06-25,0
ACCT02963,User_2963,0.0,15,98318.94067348506,2025-07-31,Home Loan,Northeast,2025-06-30,Weekly,2,ATM,Email,58,0.36,0.36,Salaried,Medium,Consumption,Stage 0,9,Escalate,35,43117.745877556954,36,Voice,Slow,Medium,8–30,High,0.7443971223722445,2025-07-06,1
ACCT02964,User_2964,0.0,0,100706.27924295887,2025-06-29,Credit Card,North,2025-06-20,Monthly,1,LINE,SMS,47,0.53,0.71,Salaried,Medium,Emergency,Stage 1,6,Escalate,61,40594.27914422303,78,Voice,Ignored,Medium,0–7,High,0.7447053861994998,2025-07-02,1
ACCT02965,User_2965,3.31616613419065,4,56462.03402571848,2025-07-28,Car Loan,Central,2025-06-11,Weekly,2,LINE,Phone,47,0.81,0.86,Freelancer,High,Emergency,Stage 0,9,Call,25,36686.310175916464,48,LINE,Slow,High,8–30,Mid,0.6488167232988159,2025-07-05,1
ACCT02966,User_2966,0.40229119926033674,9,79632.42074542573,2025-06-16,Credit Card,Northeast,2025-06-27,Monthly,3,BankBranch,Email,46,0.36,0.26,Business Owner,Low,Emergency,Stage 2,7,LINE Bot,43,50620.874183043656,37,None,Responsive,Low,8–30,High,0.8807938647485127,2025-07-03,1
ACCT02967,User_2967,1.495009936713759,19,28888.07959663894,2025-06-18,Credit Card,South,2025-06-01,Weekly,0,BankBranch,SMS,44,0.6,0.33,Business Owner,High,Emergency,Stage 0,5,Escalate,59,37667.32145737142,31,LINE,Slow,High,8–30,Mid,0.5606049938793913,2025-06-22,0
ACCT02968,User_2968,0.0,5,11547.786187218157,2025-08-04,SME Loan,North,2025-07-07,Weekly,5,MobileApp,Email,3,0.7,0.82,Business Owner,Low,Emergency,Stage 0,10,Escalate,41,62196.03891524064,15,SMS,Slow,Low,8–30,High,0.8423992630742129,2025-07-05,1
ACCT02969,User_2969,0.0,29,69794.66412875969,2025-07-19,Car Loan,North,2025-06-13,Monthly,3,LINE,LINE,66,0.32,0.55,Business Owner,Low,Emergency,Stage 0,8,LINE Bot,65,28259.287886360016,50,LINE,Responsive,Low,8–30,Mid,0.5019040924115942,2025-06-27,1
ACCT02970,User_2970,1.0501147167828442,21,17113.654701520412,2025-08-05,Home Loan,Northeast,2025-06-02,Monthly,0,BankBranch,SMS,43,0.19,0.93,Salaried,Low,Emergency,Stage 0,5,Escalate,47,11006.367637333828,2,LINE,Responsive,Low,8–30,Low,0.9826560939434961,2025-06-29,1
ACCT02971,User_2971,0.0,29,64664.57415407307,2025-07-11,Credit Card,Central,2025-07-03,Weekly,2,BankBranch,SMS,36,0.59,0.65,Salaried,High,Consumption,Stage 1,10,Escalate,56,72060.50447095356,7,SMS,Responsive,Medium,8–30,High,0.9019479458644325,2025-06-24,0
ACCT02972,User_2972,0.6527319078290628,7,40004.65867911384,2025-07-07,Home Loan,North,2025-06-03,Weekly,4,BankBranch,Phone,54,0.35,0.01,Business Owner,High,Investment,Stage 0,8,Call,28,45937.37237578172,44,LINE,Ignored,Medium,0–7,High,1.0,2025-06-15,0
ACCT02973,User_2973,0.0,0,48863.03768122385,2025-07-22,Personal Loan,Northeast,2025-05-15,Monthly,2,BankBranch,SMS,10,0.76,0.93,Business Owner,High,Consumption,Stage 2,6,Call,28,35294.000316514204,89,SMS,Ignored,High,0–7,Mid,0.866904604487521,2025-06-22,0
ACCT02974,User_2974,4.7645519984616165,0,50431.613311137444,2025-07-13,Personal Loan,Northeast,2025-05-31,Weekly,3,ATM,Email,35,0.15,0.86,Business Owner,High,Investment,Stage 1,6,Escalate,62,70769.95107402677,4,SMS,Slow,Medium,0–7,High,0.9897878300140485,2025-07-07,1
ACCT02975,User_2975,2.762725444349443,9,58747.109059604285,2025-08-05,SME Loan,South,2025-06-14,Monthly,3,LINE,Email,61,0.07,0.62,Unemployed,Medium,Consumption,Stage 0,7,LINE Bot,37,75582.15848341284,40,Voice,Ignored,Low,8–30,High,0.8315983052748007,2025-07-13,1
ACCT02976,User_2976,0.6415075825429608,25,65083.86849944149,2025-07-16,SME Loan,Central,2025-06-13,Weekly,4,BankBranch,Phone,12,0.34,0.87,Business Owner,Low,Emergency,Stage 1,4,Send SMS,18,43027.43998028066,87,SMS,Slow,Medium,8–30,High,0.9864186012385131,2025-07-06,1
ACCT02977,User_2977,3.1674133553093373,4,78450.96452392961,2025-07-15,Car Loan,Northeast,2025-06-29,Weekly,4,LINE,LINE,61,0.58,0.98,Salaried,Medium,Consumption,Stage 2,7,Send SMS,63,44625.57654345191,31,LINE,Slow,Medium,0–7,High,0.6702426817972045,2025-06-26,1
ACCT02978,User_2978,0.0,26,93862.53210117701,2025-06-28,Car Loan,South,2025-05-19,Monthly,0,LINE,SMS,42,0.42,0.96,Unemployed,Low,Emergency,Stage 1,10,Escalate,29,20227.975832944503,76,SMS,Slow,Low,8–30,Mid,0.8944607587915973,2025-07-12,1
ACCT02979,User_2979,1.946958757340186,10,96827.46014162869,2025-07-10,Home Loan,Central,2025-06-06,Irregular,2,ATM,SMS,4,0.02,0.77,Salaried,Low,Consumption,Stage 2,6,Send SMS,48,32417.02759387042,61,None,Ignored,High,8–30,Mid,0.5917102665927919,2025-06-29,1
ACCT02980,User_2980,0.809620867437427,21,89486.06406314102,2025-06-25,Car Loan,Bangkok,2025-07-10,Monthly,2,LINE,LINE,1,0.99,0.83,Salaried,Low,Consumption,Stage 1,4,LINE Bot,65,17006.348905590967,23,None,Responsive,High,8–30,Mid,0.8156858336272373,2025-06-26,1
ACCT02981,User_2981,1.34804016266734,17,12995.872897956197,2025-07-17,SME Loan,Central,2025-05-24,Monthly,5,MobileApp,Email,51,0.38,0.66,Freelancer,Low,Investment,Stage 1,2,Escalate,36,55347.225595980766,86,None,Ignored,Low,8–30,High,0.9414214703507854,2025-07-03,1
ACCT02982,User_2982,3.4647070002135356,5,77098.17345620469,2025-08-06,SME Loan,North,2025-06-20,Irregular,5,LINE,SMS,64,0.47,0.69,Freelancer,High,Investment,Stage 2,8,Call,35,26299.594823078063,0,LINE,Slow,Low,8–30,Mid,0.9199174265269667,2025-06-20,0
ACCT02983,User_2983,2.3649842055596046,6,14339.027578691468,2025-06-22,Credit Card,Bangkok,2025-05-18,Weekly,5,ATM,Email,14,0.11,0.44,Freelancer,Medium,Consumption,Stage 1,4,Send SMS,39,15618.853264586407,60,LINE,Ignored,Medium,0–7,Mid,0.6085428462231789,2025-07-10,1
ACCT02984,User_2984,1.5274473256500465,4,63524.7296831837,2025-07-30,Credit Card,North,2025-05-30,Weekly,5,ATM,SMS,30,0.47,0.43,Business Owner,Low,Emergency,Stage 1,5,LINE Bot,56,15522.365019446717,2,Voice,Slow,Medium,0–7,Mid,1.0,2025-07-11,1
ACCT02985,User_2985,0.0,27,76824.5680383648,2025-07-01,Personal Loan,South,2025-06-09,Irregular,3,BankBranch,Phone,67,0.66,0.2,Business Owner,Low,Consumption,Stage 0,3,Escalate,28,51054.28646236587,59,None,Ignored,High,8–30,High,1.0,2025-06-22,0
ACCT02986,User_2986,0.0,0,71763.7856748339,2025-06-25,Home Loan,North,2025-05-14,Irregular,5,LINE,LINE,48,0.99,0.27,Unemployed,Low,Emergency,Stage 2,2,Call,61,8285.990939222334,46,LINE,Ignored,Low,0–7,Low,0.8931845622020276,2025-06-29,1
ACCT02987,User_2987,0.2545821328085517,6,48954.295277330966,2025-06-24,Home Loan,Central,2025-06-11,Monthly,5,ATM,SMS,7,0.61,0.82,Freelancer,High,Investment,Stage 1,9,Call,64,57651.13367441697,10,SMS,Responsive,High,8–30,High,0.8944126160861433,2025-06-23,0
ACCT02988,User_2988,0.9967447485533025,25,41772.098338329044,2025-07-16,Home Loan,Central,2025-05-21,Irregular,0,LINE,Phone,15,0.54,0.74,Unemployed,High,Investment,Stage 2,10,Send SMS,20,64262.892133658956,37,None,Responsive,High,8–30,High,0.5029582450509223,2025-06-30,1
ACCT02989,User_2989,0.0,10,71738.92726145974,2025-07-06,Home Loan,Northeast,2025-06-09,Irregular,5,LINE,SMS,30,0.59,0.55,Unemployed,Medium,Emergency,Stage 0,9,Call,59,78826.74229141483,54,LINE,Ignored,High,8–30,High,0.8364951647906708,2025-07-06,1
ACCT02990,User_2990,5.493353351156842,25,33370.85316394894,2025-07-24,SME Loan,Northeast,2025-06-12,Weekly,2,MobileApp,Email,37,0.56,0.4,Salaried,Low,Consumption,Stage 0,6,LINE Bot,27,57922.42907785184,24,LINE,Slow,Medium,8–30,High,0.5816113537407123,2025-06-19,0
ACCT02991,User_2991,3.1227881105071456,23,70598.1818947221,2025-07-07,Personal Loan,Northeast,2025-05-17,Weekly,3,MobileApp,LINE,1,0.01,0.3,Salaried,Low,Emergency,Stage 2,10,Call,63,44415.06908405552,65,Voice,Ignored,High,8–30,High,0.6941846129444788,2025-06-20,0
ACCT02992,User_2992,1.684236640784967,4,49031.37169887882,2025-07-13,Car Loan,South,2025-07-09,Monthly,1,ATM,Phone,17,0.6,0.58,Freelancer,Low,Emergency,Stage 2,4,LINE Bot,61,62492.72859940753,19,None,Ignored,Medium,8–30,High,0.6095142700865994,2025-06-23,0
ACCT02993,User_2993,0.9340737225674896,22,50880.72594506313,2025-08-02,Credit Card,South,2025-06-27,Monthly,3,MobileApp,Phone,12,0.44,0.07,Salaried,Medium,Investment,Stage 0,10,LINE Bot,62,18701.603256503,61,LINE,Ignored,Low,8–30,Mid,0.6527792105519966,2025-07-05,1
ACCT02994,User_2994,0.0,5,42699.77423035239,2025-08-01,Car Loan,Central,2025-05-23,Irregular,5,BankBranch,LINE,38,0.83,0.24,Salaried,Low,Emergency,Stage 1,10,Escalate,23,10644.86372121783,40,LINE,Responsive,High,8–30,Low,1.0,2025-06-26,1
ACCT02995,User_2995,0.0,9,49570.14868837064,2025-07-23,Personal Loan,Bangkok,2025-06-24,Irregular,2,BankBranch,Email,12,0.67,0.3,Freelancer,High,Emergency,Stage 2,6,Call,62,72496.50794477499,36,SMS,Ignored,Low,8–30,High,0.7358512091037562,2025-07-03,1
ACCT02996,User_2996,0.2549610370377251,31,35019.97121718395,2025-07-09,SME Loan,Central,2025-07-03,Monthly,2,MobileApp,LINE,15,0.7,0.49,Freelancer,Medium,Investment,Stage 1,5,Escalate,34,14831.261911475502,77,SMS,Responsive,High,8–30,Low,0.9241971133149693,2025-07-11,1
ACCT02997,User_2997,1.1455050802855014,4,50854.75984440303,2025-07-14,Car Loan,North,2025-06-15,Irregular,4,ATM,Email,20,0.25,0.01,Freelancer,Low,Investment,Stage 1,1,Call,48,50782.14672554635,19,Voice,Responsive,High,0–7,High,0.6365398902654019,2025-06-16,0
ACCT02998,User_2998,0.0,13,79475.23755243098,2025-07-04,Home Loan,Central,2025-05-14,Weekly,4,ATM,SMS,65,0.32,0.41,Salaried,Low,Consumption,Stage 2,10,Call,42,58818.43741372337,74,Voice,Responsive,High,8–30,High,0.6832975099205553,2025-07-09,1
ACCT02999,User_2999,1.488352834489795,16,63286.56197599036,2025-07-27,Car Loan,South,2025-06-16,Irregular,1,LINE,LINE,29,0.36,0.27,Freelancer,Medium,Consumption,Stage 0,7,Escalate,62,34233.60548811768,56,SMS,Responsive,Medium,8–30,Mid,0.8530582610246084,2025-06-15,0
ACCT03000,User_3000,0.0,26,90145.63827856188,2025-06-24,Home Loan,Bangkok,2025-07-04,Irregular,0,ATM,Phone,18,0.92,0.42,Business Owner,Low,Consumption,Stage 1,5,Call,41,66779.4517710407,44,None,Responsive,Low,8–30,High,0.9115555517039688,2025-06-30,1
ACCT03001,User_3001,0.0,2,78317.12751490847,2025-07-26,Credit Card,North,2025-05-15,Monthly,5,ATM,Phone,17,0.79,0.52,Freelancer,Medium,Investment,Stage 1,2,Send SMS,58,51886.34427715548,52,SMS,Responsive,Medium,0–7,High,0.5693394947256087,2025-07-02,1
ACCT03002,User_3002,0.0,6,89705.94921679237,2025-07-17,Credit Card,South,2025-06-27,Monthly,4,MobileApp,SMS,11,0.51,0.82,Business Owner,Low,Investment,Stage 2,3,Send SMS,28,23337.170959145187,81,Voice,Ignored,High,0–7,Mid,0.9099269947924881,2025-06-15,0
ACCT03003,User_3003,0.02278893315671149,31,67575.0320125884,2025-06-19,Home Loan,Central,2025-05-24,Monthly,0,LINE,Email,31,0.94,0.77,Business Owner,Medium,Emergency,Stage 2,7,LINE Bot,20,31700.40808041784,65,None,Ignored,Medium,8–30,Mid,0.9365525008509267,2025-06-22,0
ACCT03004,User_3004,3.8853753146803807,10,96830.87558576447,2025-06-11,Car Loan,Bangkok,2025-06-28,Weekly,3,MobileApp,Email,24,0.9,0.64,Unemployed,Medium,Investment,Stage 2,3,Send SMS,56,75294.80823077852,1,Voice,Ignored,Medium,0–7,High,0.544294634550354,2025-06-26,1
ACCT03005,User_3005,2.0231062490675162,15,99859.17263227861,2025-06-15,Car Loan,South,2025-06-28,Weekly,5,LINE,LINE,43,0.9,0.94,Freelancer,Medium,Consumption,Stage 2,7,Escalate,22,72009.6876086345,10,Voice,Slow,Medium,8–30,High,0.9555571331006103,2025-07-09,1
ACCT03006,User_3006,0.0,17,51900.7717186924,2025-06-24,Credit Card,North,2025-05-26,Weekly,0,BankBranch,LINE,51,0.95,0.57,Unemployed,Low,Investment,Stage 0,5,Call,29,73494.28441905504,38,None,Ignored,Low,8–30,High,0.5914097466172714,2025-07-09,1
ACCT03007,User_3007,1.382072578835274,0,25146.24193620635,2025-07-25,Home Loan,Bangkok,2025-06-28,Weekly,3,ATM,LINE,68,0.55,0.2,Salaried,Medium,Investment,Stage 0,6,LINE Bot,57,19555.631763245834,2,None,Ignored,Low,0–7,Mid,0.9220344641694355,2025-07-12,1
ACCT03008,User_3008,0.0,12,74400.75427829278,2025-06-29,SME Loan,Central,2025-06-26,Irregular,1,LINE,LINE,6,0.49,0.52,Business Owner,Low,Investment,Stage 0,10,LINE Bot,30,43794.10074088508,71,None,Responsive,High,8–30,High,0.6999602354060885,2025-06-18,0
ACCT03009,User_3009,2.5153821077741467,22,22997.27644460926,2025-07-31,Car Loan,Central,2025-06-14,Weekly,4,BankBranch,Email,3,0.38,0.07,Unemployed,High,Consumption,Stage 2,1,Escalate,65,57763.42316541753,67,None,Ignored,Low,8–30,High,0.6237432705389696,2025-06-25,0
ACCT03010,User_3010,0.0,4,38807.39423196848,2025-07-11,Personal Loan,Northeast,2025-06-25,Weekly,3,BankBranch,Phone,68,0.45,0.99,Unemployed,High,Consumption,Stage 0,7,Call,48,30515.020585202667,85,SMS,Responsive,Medium,0–7,Mid,0.5506183867673382,2025-06-22,0
ACCT03011,User_3011,0.07272762252165832,16,74656.82223688498,2025-07-26,Home Loan,Bangkok,2025-07-03,Irregular,4,ATM,LINE,51,0.01,0.04,Unemployed,High,Consumption,Stage 0,3,LINE Bot,41,62744.24591695141,10,None,Slow,High,8–30,High,0.7242387440329744,2025-07-13,1
ACCT03012,User_3012,3.6015932950843803,18,85896.92956602084,2025-06-17,Personal Loan,South,2025-06-28,Weekly,5,BankBranch,Email,41,0.44,0.98,Freelancer,Medium,Consumption,Stage 2,2,Escalate,48,14521.911133750991,35,None,Slow,High,8–30,Low,0.6086204591602178,2025-06-14,0
